customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,phone_service,has_phone,internet_service,has_internet,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,has_churned,tenure,start_date,avg_monthly_charges,contract_type,phone_service,internet_service,service_type
9190-MFJLN,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,1,Electronic check,$67.45,"$2,443.30",No,FALSE,36,2018-07-27,$67.87,1 Year,Two or More Lines,DSL,phone_and_internet
9191-MYQKX,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$84.95,"$1,443.65",No,FALSE,16,2020-03-26,$90.23,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9194-GFVOI,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,1,Electronic check,$65.40,"$2,774.55",No,FALSE,42,2018-01-25,$66.06,1 Year,One Line,DSL,phone_and_internet
9199-PWQVC,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$70.75,$450.80,Yes,TRUE,6,2021-01-24,$75.13,Month-to-Month,One Line,DSL,phone_and_internet
9200-NLNPD,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.00,$44.00,No,FALSE,1,2021-06-25,$44.00,Month-to-Month,One Line,DSL,phone_and_internet
9206-GVPEQ,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$61.40,"$4,059.85",No,FALSE,66,2016-01-26,$61.51,2 Year,Two or More Lines,DSL,phone_and_internet
9207-ZPANB,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$88.80,"$4,805.30",No,FALSE,54,2017-01-25,$88.99,2 Year,One Line,Fiber Optic,phone_and_internet
9208-OLGAQ,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$104.85,"$1,531.40",Yes,TRUE,14,2020-05-26,$109.39,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9209-NWPGU,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$94.40,$94.40,Yes,TRUE,1,2021-06-25,$94.40,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9210-IAHGH,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Mailed check,$90.50,"$4,318.35",No,FALSE,47,2017-08-26,$91.88,2 Year,Two or More Lines,DSL,phone_and_internet
9214-EKVXR,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Electronic check,$85.25,"$6,083.10",No,FALSE,71,2015-08-27,$85.68,2 Year,Two or More Lines,DSL,phone_and_internet
9220-CXRSC,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$24.60,$24.60,Yes,TRUE,1,2021-06-25,$24.60,Month-to-Month,No Phone Service,DSL,internet_only
9220-ZNKJI,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Mailed check,$19.75,$284.35,No,FALSE,14,2020-05-26,$20.31,2 Year,One Line,No Internet Service,phone_only
9221-OTIVJ,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$82.50,"$5,215.10",No,FALSE,63,2016-04-26,$82.78,2 Year,Two or More Lines,DSL,phone_and_internet
9223-UCPVT,Male,FALSE,0,No,No,0,2,TRUE,0,FALSE,FALSE,1,Mailed check,$23.75,$424.50,No,FALSE,17,2020-02-24,$24.97,1 Year,Two or More Lines,No Internet Service,phone_only
9224-VTYID,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$78.85,$292.80,Yes,TRUE,3,2021-04-25,$97.60,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9225-BZLNZ,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$100.15,"$4,459.80",No,FALSE,44,2017-11-25,$101.36,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
9227-LUNBG,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,2,Mailed check,$35.10,$770.40,No,FALSE,21,2019-10-26,$36.69,2 Year,No Phone Service,DSL,internet_only
9227-UAQFT,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$70.70,$151.65,Yes,TRUE,2,2021-05-26,$75.83,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9227-YBAXE,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$113.65,"$8,124.20",No,FALSE,71,2015-08-27,$114.43,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
9229-RQABD,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$47.95,$305.10,Yes,TRUE,6,2021-01-24,$50.85,Month-to-Month,No Phone Service,DSL,internet_only
9231-ZJYAM,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$65.10,"$4,754.30",No,FALSE,73,2015-06-27,$65.13,2 Year,No Phone Service,DSL,internet_only
9233-PSYHO,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.60,$45.60,No,FALSE,1,2021-06-25,$45.60,Month-to-Month,One Line,DSL,phone_and_internet
9236-NDUCW,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$76.45,$76.45,Yes,TRUE,1,2021-06-25,$76.45,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9237-HQITU,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$111.25,"$5,916.45",Yes,TRUE,53,2017-02-24,$111.63,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
9239-GZHZE,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$75.55,$413.65,Yes,TRUE,5,2021-02-23,$82.73,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9239-ZBZZV,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Mailed check,$20.00,$935.90,No,FALSE,46,2017-09-25,$20.35,2 Year,One Line,No Internet Service,phone_only
9242-TKFSV,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,1,Mailed check,$75.10,"$5,064.45",No,FALSE,67,2015-12-27,$75.59,1 Year,Two or More Lines,DSL,phone_and_internet
9244-ZVAPM,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$94.45,"$2,653.65",Yes,TRUE,28,2019-03-27,$94.77,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9248-OJYKK,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$67.05,"$4,309.55",No,FALSE,64,2016-03-27,$67.34,1 Year,Two or More Lines,DSL,phone_and_internet
9249-FXSCK,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$98.60,"$1,704.95",Yes,TRUE,17,2020-02-24,$100.29,1 Year,One Line,Fiber Optic,phone_and_internet
9250-WYPLL,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Bank transfer (automatic),$20.30,$246.30,No,FALSE,12,2020-07-26,$20.53,Month-to-Month,One Line,No Internet Service,phone_only
9251-AWQGT,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.10,"$1,078.75",No,FALSE,53,2017-02-24,$20.35,2 Year,One Line,No Internet Service,phone_only
9251-WNSOD,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$113.65,"$8,166.80",No,FALSE,71,2015-08-27,$115.03,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
9253-QXKBE,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,0,Electronic check,$62.65,"$2,274.90",Yes,TRUE,36,2018-07-27,$63.19,Month-to-Month,Two or More Lines,DSL,phone_and_internet
9253-VIFJQ,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$54.65,$189.10,No,FALSE,3,2021-04-25,$63.03,Month-to-Month,One Line,DSL,phone_and_internet
9254-RBFON,Male,FALSE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$54.70,$169.45,Yes,TRUE,3,2021-04-25,$56.48,Month-to-Month,One Line,DSL,phone_and_internet
9256-JTBNZ,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$70.15,$735.50,No,FALSE,10,2020-09-24,$73.55,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9257-AZMTZ,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.95,$308.70,Yes,TRUE,4,2021-03-26,$77.18,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9258-CNWAC,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$83.20,"$1,130.00",No,FALSE,13,2020-06-25,$86.92,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9259-PACGQ,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,0,Mailed check,$24.60,$86.35,No,FALSE,3,2021-04-25,$28.78,Month-to-Month,Two or More Lines,No Internet Service,phone_only
9261-WDCAF,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$109.10,"$5,647.95",No,FALSE,51,2017-04-26,$110.74,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9269-CQOOL,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$95.40,"$2,025.10",No,FALSE,21,2019-10-26,$96.43,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9272-LSVYH,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$64.10,"$4,326.25",No,FALSE,67,2015-12-27,$64.57,2 Year,One Line,DSL,phone_and_internet
9274-CNFMO,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$90.70,"$3,413.25",No,FALSE,37,2018-06-26,$92.25,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9274-UARKJ,Female,TRUE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Electronic check,$43.95,"$2,007.85",No,FALSE,45,2017-10-26,$44.62,Month-to-Month,No Phone Service,DSL,internet_only
9277-JOOMO,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$85.00,$85.00,Yes,TRUE,1,2021-06-25,$85.00,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9278-VZKCD,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$74.40,$896.75,Yes,TRUE,12,2020-07-26,$74.73,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9279-CJEOJ,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$45.25,"$3,139.80",No,FALSE,69,2015-10-27,$45.50,2 Year,No Phone Service,DSL,internet_only
9281-CEDRU,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$74.95,"$2,869.85",Yes,TRUE,38,2018-05-27,$75.52,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9281-OFDMF,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,1,Mailed check,$70.15,"$4,480.70",No,FALSE,63,2016-04-26,$71.12,1 Year,Two or More Lines,DSL,phone_and_internet
9281-PKKZE,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$96.85,"$1,235.55",No,FALSE,12,2020-07-26,$102.96,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9282-IZGQK,Male,FALSE,0,No,Yes,2,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.20,$83.75,No,FALSE,4,2021-03-26,$20.94,Month-to-Month,One Line,No Internet Service,phone_only
9283-LZQOH,Female,TRUE,0,No,No,0,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$91.35,"$6,697.20",No,FALSE,73,2015-06-27,$91.74,2 Year,Two or More Lines,DSL,phone_and_internet
9286-BHDQG,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Electronic check,$84.50,"$4,845.40",No,FALSE,57,2016-10-26,$85.01,2 Year,Two or More Lines,DSL,phone_and_internet
9286-DOJGF,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$115.50,"$8,312.75",No,FALSE,71,2015-08-27,$117.08,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
9289-LBQVU,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$94.00,$94.00,Yes,TRUE,1,2021-06-25,$94.00,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9290-SHCMB,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$79.95,$79.95,Yes,TRUE,1,2021-06-25,$79.95,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9294-TDIPC,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$99.65,$820.50,Yes,TRUE,8,2020-11-24,$102.56,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9297-EONCV,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.25,$210.30,Yes,TRUE,2,2021-05-26,$105.15,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9297-FVVDH,Male,FALSE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Electronic check,$55.30,"$2,654.05",No,FALSE,47,2017-08-26,$56.47,Month-to-Month,One Line,DSL,phone_and_internet
9298-WGMRW,Male,FALSE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,1,Credit card (automatic),$29.80,"$2,134.30",No,FALSE,71,2015-08-27,$30.06,1 Year,No Phone Service,DSL,internet_only
9300-AGZNL,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,0,Electronic check,$19.60,$717.30,No,FALSE,36,2018-07-27,$19.93,Month-to-Month,One Line,No Internet Service,phone_only
9300-RENDD,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.90,$518.30,No,FALSE,24,2019-07-27,$21.60,Month-to-Month,One Line,No Internet Service,phone_only
9305-CDSKC,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Electronic check,$84.80,"$1,203.90",No,FALSE,14,2020-05-26,$85.99,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9306-CPCBC,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,1,Electronic check,$61.25,$729.95,No,FALSE,11,2020-08-25,$66.36,1 Year,One Line,DSL,phone_and_internet
9308-ANMVE,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$79.75,$159.40,Yes,TRUE,1,2021-06-25,$159.40,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9309-BZGNT,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$18.85,$18.85,Yes,TRUE,1,2021-06-25,$18.85,Month-to-Month,One Line,No Internet Service,phone_only
9313-CDOGY,Female,TRUE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$101.90,"$2,681.15",No,FALSE,26,2019-05-27,$103.12,1 Year,One Line,Fiber Optic,phone_and_internet
9313-QOLTZ,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$43.55,$335.40,No,FALSE,7,2020-12-25,$47.91,Month-to-Month,One Line,DSL,phone_and_internet
9314-IJWSQ,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,1,Mailed check,$66.25,"$1,533.80",No,FALSE,23,2019-08-26,$66.69,1 Year,One Line,DSL,phone_and_internet
9314-QDMDW,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$100.35,"$1,358.85",Yes,TRUE,13,2020-06-25,$104.53,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9317-WZPGV,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$110.80,"$6,640.70",No,FALSE,59,2016-08-26,$112.55,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
9318-NKNFC,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Electronic check,$54.85,$355.10,No,FALSE,6,2021-01-24,$59.18,Month-to-Month,One Line,DSL,phone_and_internet
9323-HGFWY,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.85,$485.25,No,FALSE,6,2021-01-24,$80.88,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9327-QSDED,Male,FALSE,0,No,Yes,2,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$25.30,"$1,673.80",No,FALSE,66,2016-01-26,$25.36,2 Year,Two or More Lines,No Internet Service,phone_only
9330-DHBFL,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$85.95,"$6,151.90",No,FALSE,71,2015-08-27,$86.65,2 Year,Two or More Lines,DSL,phone_and_internet
9330-IJWIO,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$54.65,"$1,665.20",No,FALSE,30,2019-01-25,$55.51,Month-to-Month,Two or More Lines,DSL,phone_and_internet
9330-VOFSZ,Male,FALSE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,1,Credit card (automatic),$19.30,$486.20,No,FALSE,25,2019-06-26,$19.45,1 Year,One Line,No Internet Service,phone_only
9332-GYWLO,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$90.30,"$5,194.05",No,FALSE,57,2016-10-26,$91.12,2 Year,Two or More Lines,DSL,phone_and_internet
9334-GWGOW,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$44.80,$176.20,No,FALSE,3,2021-04-25,$58.73,Month-to-Month,One Line,DSL,phone_and_internet
9337-SRRNI,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$89.55,"$6,373.10",No,FALSE,71,2015-08-27,$89.76,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9339-FIIJL,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$25.30,$116.95,No,FALSE,4,2021-03-26,$29.24,2 Year,Two or More Lines,No Internet Service,phone_only
9342-VNIMQ,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$110.90,"$8,240.85",No,FALSE,74,2015-05-28,$111.36,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
9347-AERRL,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$66.40,"$2,727.80",No,FALSE,41,2018-02-24,$66.53,Month-to-Month,Two or More Lines,DSL,phone_and_internet
9348-ROUAI,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$78.80,"$2,006.10",No,FALSE,25,2019-06-26,$80.24,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9348-YVOMK,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Electronic check,$110.70,"$4,428.60",No,FALSE,40,2018-03-27,$110.72,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
9350-VLHMB,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,1,Electronic check,$58.35,"$1,346.90",No,FALSE,23,2019-08-26,$58.56,1 Year,Two or More Lines,DSL,phone_and_internet
9350-ZXYJC,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$58.90,"$3,857.10",No,FALSE,65,2016-02-25,$59.34,2 Year,One Line,DSL,phone_and_internet
9351-HXDMR,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$72.35,"$4,991.50",No,FALSE,68,2015-11-26,$73.40,1 Year,One Line,DSL,phone_and_internet
9351-LZYGF,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Mailed check,$109.55,"$4,830.25",Yes,TRUE,44,2017-11-25,$109.78,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
9355-NPPFS,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$94.10,"$2,322.85",No,FALSE,24,2019-07-27,$96.79,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9356-AXGMP,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$24.40,"$1,601.20",No,FALSE,65,2016-02-25,$24.63,1 Year,Two or More Lines,No Internet Service,phone_only
9357-UJRUN,Female,TRUE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$64.10,"$2,460.35",No,FALSE,38,2018-05-27,$64.75,Month-to-Month,One Line,DSL,phone_and_internet
9359-JANWS,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.80,$309.40,No,FALSE,15,2020-04-25,$20.63,Month-to-Month,One Line,No Internet Service,phone_only
9359-UGBTK,Male,FALSE,0,No,Yes,2,2,TRUE,0,FALSE,FALSE,2,Mailed check,$24.35,"$1,654.60",No,FALSE,67,2015-12-27,$24.70,2 Year,Two or More Lines,No Internet Service,phone_only
9360-AHGNL,Male,FALSE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$70.55,"$1,943.90",No,FALSE,27,2019-04-26,$72.00,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9360-OMDZZ,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.70,$73.05,No,FALSE,3,2021-04-25,$24.35,Month-to-Month,One Line,No Internet Service,phone_only
9361-YNQWJ,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.10,$223.60,No,FALSE,11,2020-08-25,$20.33,Month-to-Month,One Line,No Internet Service,phone_only
9362-MWODR,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$84.50,$662.65,Yes,TRUE,7,2020-12-25,$94.66,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9364-YKUVW,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$80.60,"$2,656.50",Yes,TRUE,32,2018-11-25,$83.02,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9365-CSLBQ,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Mailed check,$19.85,"$1,070.50",No,FALSE,53,2017-02-24,$20.20,2 Year,One Line,No Internet Service,phone_only
9365-SRSZE,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$59.85,"$3,483.45",No,FALSE,58,2016-09-25,$60.06,2 Year,One Line,DSL,phone_and_internet
9367-OIUXP,Male,FALSE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Electronic check,$50.00,"$1,750.85",No,FALSE,35,2018-08-26,$50.02,Month-to-Month,No Phone Service,DSL,internet_only
9367-TCUYN,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,0,Electronic check,$19.25,$19.25,No,FALSE,1,2021-06-25,$19.25,Month-to-Month,One Line,No Internet Service,phone_only
9367-WXLCH,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$50.05,$288.35,No,FALSE,5,2021-02-23,$57.67,Month-to-Month,One Line,DSL,phone_and_internet
9369-XFEHK,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$70.15,"$3,715.65",Yes,TRUE,52,2017-03-27,$71.45,1 Year,Two or More Lines,DSL,phone_and_internet
9371-BITHB,Female,TRUE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Credit card (automatic),$40.65,$933.30,Yes,TRUE,22,2019-09-25,$42.42,Month-to-Month,No Phone Service,DSL,internet_only
9372-TXXPS,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Mailed check,$19.85,$739.35,No,FALSE,37,2018-06-26,$19.98,2 Year,One Line,No Internet Service,phone_only
9373-WSLOY,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$82.65,"$5,919.35",No,FALSE,71,2015-08-27,$83.37,2 Year,Two or More Lines,DSL,phone_and_internet
9374-YOLBJ,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$90.65,"$3,882.30",No,FALSE,42,2018-01-25,$92.44,1 Year,One Line,Fiber Optic,phone_and_internet
9375-MHRRS,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,1,Electronic check,$44.15,"$1,931.30",No,FALSE,43,2017-12-26,$44.91,1 Year,No Phone Service,DSL,internet_only
9378-FXTIZ,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$69.95,$320.40,No,FALSE,4,2021-03-26,$80.10,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9381-NDKME,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$89.15,"$3,990.75",No,FALSE,44,2017-11-25,$90.70,1 Year,One Line,Fiber Optic,phone_and_internet
9385-EHGDO,Male,FALSE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$80.45,$950.20,Yes,TRUE,11,2020-08-25,$86.38,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9385-NXKDA,Male,FALSE,0,No,Yes,2,1,TRUE,2,TRUE,TRUE,1,Electronic check,$95.95,"$5,036.90",No,FALSE,52,2017-03-27,$96.86,1 Year,One Line,Fiber Optic,phone_and_internet
9386-LDCZR,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.50,$470.20,No,FALSE,24,2019-07-27,$19.59,Month-to-Month,One Line,No Internet Service,phone_only
9388-ZEYVT,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$94.00,"$5,757.20",No,FALSE,61,2016-06-26,$94.38,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
9389-ACWBI,Male,FALSE,0,No,Yes,2,1,TRUE,0,FALSE,FALSE,2,Mailed check,$20.60,$581.85,No,FALSE,28,2019-03-27,$20.78,2 Year,One Line,No Internet Service,phone_only
9391-DXGGG,Female,TRUE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Mailed check,$48.85,$631.40,No,FALSE,12,2020-07-26,$52.62,Month-to-Month,Two or More Lines,DSL,phone_and_internet
9391-EOYLI,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$24.60,"$1,678.05",No,FALSE,68,2015-11-26,$24.68,2 Year,Two or More Lines,No Internet Service,phone_only
